regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaCode,areaName,areaType,date,newCasesBySpecimenDateChange,newCasesBySpecimenDateChangePercentage,newCasesBySpecimenDateDirection,newCasesBySpecimenDateRollingRate,newCasesBySpecimenDateRollingSum
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003059,Headley Park,msoa,04/09/2021,6,20.7,UP,563.2,35
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003060,Stockwood,msoa,04/09/2021,12,23.5,UP,594.1,63
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003061,Highridge,msoa,04/09/2021,-2,-7.7,DOWN,394.5,24
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003062,Withywood,msoa,04/09/2021,8,25,UP,680.5,40
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003063,Whitchurch Park,msoa,04/09/2021,-8,-30.8,DOWN,267.5,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003064,Hartcliffe,msoa,04/09/2021,29,80.6,UP,923.2,65
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006887,Temple Meads,msoa,04/09/2021,-23,-59,DOWN,156.8,16
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006888,Upper Easton,msoa,04/09/2021,5,15.6,UP,509.2,37
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006889,Barton Hill,msoa,04/09/2021,10,33.3,UP,477.5,40
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006890,Lower Easton,msoa,04/09/2021,-2,-4.4,DOWN,487.7,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003012,Henbury & Brentry,msoa,28/08/2021,24,53.3,UP,592,69
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003013,Southmead,msoa,28/08/2021,19,35.2,UP,607.2,73
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003014,Lawrence Weston,msoa,28/08/2021,5,17.2,UP,410,34
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003015,Monks Park,msoa,28/08/2021,0,0,SAME,403.5,27
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003016,Upper Horfield,msoa,28/08/2021,-22,-48.9,DOWN,281.6,23
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003017,Westbury Village,msoa,28/08/2021,-8,-30.8,DOWN,294.2,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003018,Sea Mills,msoa,28/08/2021,0,0,SAME,494,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003019,Shirehampton & Avonmouth,msoa,28/08/2021,3,8.6,UP,386.2,38
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003020,Westbury on Trym,msoa,28/08/2021,-9,-25.7,DOWN,405.2,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003021,Horfield,msoa,28/08/2021,-6,-15.8,DOWN,428.5,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003022,Henleaze,msoa,28/08/2021,-8,-28.6,DOWN,337,20
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003023,Stapleton,msoa,28/08/2021,-5,-23.8,DOWN,242.2,16
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003024,Fishponds North,msoa,28/08/2021,-24,-40,DOWN,367.5,36
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003025,Lockleaze,msoa,28/08/2021,15,53.6,UP,562.5,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003026,Stoke Bishop,msoa,28/08/2021,-21,-51.2,DOWN,214.9,20
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003027,Bishopston,msoa,28/08/2021,-18,-29.5,DOWN,338.7,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003028,Westbury Park,msoa,28/08/2021,-19,-33.9,DOWN,438.6,37
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003029,Fishponds South,msoa,28/08/2021,-5,-21.7,DOWN,280.9,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003030,Eastville,msoa,28/08/2021,3,10.3,UP,402.2,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003031,Redland & St Andrew's,msoa,28/08/2021,-4,-7.5,DOWN,465,49
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003032,Speedwell,msoa,28/08/2021,-14,-41.2,DOWN,242.2,20
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003033,Cotham,msoa,28/08/2021,-17,-37,DOWN,325.8,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003034,St Paul's,msoa,28/08/2021,-29,-29.6,DOWN,511.8,69
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003036,Kingsdown & Stokes Croft,msoa,28/08/2021,-18,-41.9,DOWN,232.7,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003037,Clifton East,msoa,28/08/2021,-29,-46.8,DOWN,370.5,33
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003038,Two Mile Hill,msoa,28/08/2021,15,136.4,UP,396.2,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003039,St George,msoa,28/08/2021,0,0,SAME,563.7,49
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003040,Redfield,msoa,28/08/2021,-2,-4.8,DOWN,396.4,40
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003041,Clifton Village,msoa,28/08/2021,-31,-67.4,DOWN,239.7,15
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003043,Bristol City Centre,msoa,28/08/2021,2,3.6,UP,291.2,58
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003044,Crews Hole,msoa,28/08/2021,0,0,SAME,313.6,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003045,Hotwells,msoa,28/08/2021,5,20,UP,399.2,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003046,St Annes,msoa,28/08/2021,9,19.6,UP,556.7,55
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003047,Southville,msoa,28/08/2021,-8,-17,DOWN,349.8,39
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003048,Totterdown,msoa,28/08/2021,-8,-20.5,DOWN,439.2,31
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003049,Broom Hill,msoa,28/08/2021,13,40.6,UP,594.7,45
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003050,Bedminster,msoa,28/08/2021,0,0,SAME,555.9,56
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003051,Windmill Hill,msoa,28/08/2021,-8,-20.5,DOWN,415.5,31
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003052,Ashton,msoa,28/08/2021,20,74.1,UP,689.7,47
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003053,Knowle Park,msoa,28/08/2021,2,5,UP,513.2,42
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003054,Brislington,msoa,28/08/2021,3,11.5,UP,436.3,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003055,Knowle,msoa,28/08/2021,7,19.4,UP,509.1,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003056,Knowle West,msoa,28/08/2021,-2,-5.3,DOWN,482.8,36
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003057,Bishopsworth,msoa,28/08/2021,9,40.9,UP,526.6,31
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003058,Hengrove,msoa,28/08/2021,-8,-17,DOWN,428.5,39
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003059,Headley Park,msoa,28/08/2021,3,11.5,UP,466.7,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003060,Stockwood,msoa,28/08/2021,8,18.6,UP,481,51
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003061,Highridge,msoa,28/08/2021,8,44.4,UP,427.4,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003062,Withywood,msoa,28/08/2021,11,52.4,UP,544.4,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003063,Whitchurch Park,msoa,28/08/2021,-1,-3.7,DOWN,386.4,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003064,Hartcliffe,msoa,28/08/2021,-8,-18.2,DOWN,511.3,36
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006887,Temple Meads,msoa,28/08/2021,8,25.8,UP,382.2,39
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006888,Upper Easton,msoa,28/08/2021,-7,-17.9,DOWN,440.3,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006889,Barton Hill,msoa,28/08/2021,-3,-9.1,DOWN,358.1,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006890,Lower Easton,msoa,28/08/2021,6,15.4,UP,510.4,45
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003012,Henbury & Brentry,msoa,21/08/2021,-4,-8.2,DOWN,386.1,45
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003013,Southmead,msoa,21/08/2021,11,25.6,UP,449.2,54
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003014,Lawrence Weston,msoa,21/08/2021,-13,-31,DOWN,349.7,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003015,Monks Park,msoa,21/08/2021,1,3.8,UP,403.5,27
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003016,Upper Horfield,msoa,21/08/2021,13,40.6,UP,550.9,45
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003017,Westbury Village,msoa,21/08/2021,9,52.9,UP,425,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003018,Sea Mills,msoa,21/08/2021,19,190,UP,494,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003019,Shirehampton & Avonmouth,msoa,21/08/2021,-8,-18.6,DOWN,355.7,35
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003020,Westbury on Trym,msoa,21/08/2021,20,133.3,UP,545.5,35
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003021,Horfield,msoa,21/08/2021,-2,-5,DOWN,508.8,38
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003022,Henleaze,msoa,21/08/2021,13,86.7,UP,471.9,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003023,Stapleton,msoa,21/08/2021,5,31.2,UP,317.8,21
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003024,Fishponds North,msoa,21/08/2021,13,27.7,UP,612.6,60
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003025,Lockleaze,msoa,21/08/2021,-10,-26.3,DOWN,366.3,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003026,Stoke Bishop,msoa,21/08/2021,5,13.9,UP,440.5,41
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003027,Bishopston,msoa,21/08/2021,-16,-20.8,DOWN,480.5,61
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003028,Westbury Park,msoa,21/08/2021,30,115.4,UP,663.9,56
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003029,Fishponds South,msoa,21/08/2021,2,9.5,UP,358.9,23
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003030,Eastville,msoa,21/08/2021,7,31.8,UP,364.5,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003031,Redland & St Andrew's,msoa,21/08/2021,-9,-14.5,DOWN,502.9,53
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003032,Speedwell,msoa,21/08/2021,5,17.2,UP,411.7,34
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003033,Cotham,msoa,21/08/2021,2,4.5,UP,516.8,46
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003034,St Paul's,msoa,21/08/2021,17,21,UP,726.9,98
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003036,Kingsdown & Stokes Croft,msoa,21/08/2021,4,10.3,UP,400.3,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003037,Clifton East,msoa,21/08/2021,32,106.7,UP,696.1,62
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003038,Two Mile Hill,msoa,21/08/2021,-8,-42.1,DOWN,167.6,11
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003039,St George,msoa,21/08/2021,3,6.5,UP,563.7,49
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003040,Redfield,msoa,21/08/2021,4,10.5,UP,416.2,42
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003041,Clifton Village,msoa,21/08/2021,12,35.3,UP,735.2,46
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003043,Bristol City Centre,msoa,21/08/2021,8,16.7,UP,281.2,56
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003044,Crews Hole,msoa,21/08/2021,3,20,UP,313.6,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003045,Hotwells,msoa,21/08/2021,-3,-10.7,DOWN,332.7,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003046,St Annes,msoa,21/08/2021,17,58.6,UP,465.6,46
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003047,Southville,msoa,21/08/2021,-5,-9.6,DOWN,421.6,47
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003048,Totterdown,msoa,21/08/2021,11,39.3,UP,552.6,39
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003049,Broom Hill,msoa,21/08/2021,6,23.1,UP,422.9,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003050,Bedminster,msoa,21/08/2021,-4,-6.7,DOWN,555.9,56
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003051,Windmill Hill,msoa,21/08/2021,18,85.7,UP,522.8,39
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003052,Ashton,msoa,21/08/2021,7,35,UP,396.2,27
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003053,Knowle Park,msoa,21/08/2021,3,8.1,UP,488.8,40
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003054,Brislington,msoa,21/08/2021,-2,-7.1,DOWN,391.2,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003055,Knowle,msoa,21/08/2021,-11,-23.4,DOWN,426.2,36
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003056,Knowle West,msoa,21/08/2021,8,26.7,UP,509.7,38
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003057,Bishopsworth,msoa,21/08/2021,-6,-21.4,DOWN,373.7,22
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003058,Hengrove,msoa,21/08/2021,-6,-11.3,DOWN,516.4,47
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003059,Headley Park,msoa,21/08/2021,0,0,SAME,418.4,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003060,Stockwood,msoa,21/08/2021,18,72,UP,405.5,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003061,Highridge,msoa,21/08/2021,-5,-21.7,DOWN,295.9,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003062,Withywood,msoa,21/08/2021,2,10.5,UP,357.3,21
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003063,Whitchurch Park,msoa,21/08/2021,0,0,SAME,401.2,27
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003064,Hartcliffe,msoa,21/08/2021,22,100,UP,624.9,44
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006887,Temple Meads,msoa,21/08/2021,-29,-48.3,DOWN,303.8,31
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006888,Upper Easton,msoa,21/08/2021,2,5.4,UP,536.7,39
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006889,Barton Hill,msoa,21/08/2021,-7,-17.5,DOWN,393.9,33
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006890,Lower Easton,msoa,21/08/2021,4,11.4,UP,442.4,39
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003012,Henbury & Brentry,msoa,14/08/2021,4,8.9,UP,420.4,49
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003013,Southmead,msoa,14/08/2021,11,34.4,UP,357.7,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003014,Lawrence Weston,msoa,14/08/2021,13,44.8,UP,506.5,42
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003015,Monks Park,msoa,14/08/2021,-3,-10.3,DOWN,388.5,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003016,Upper Horfield,msoa,14/08/2021,-4,-11.1,DOWN,391.7,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003017,Westbury Village,msoa,14/08/2021,0,0,SAME,277.9,17
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003018,Sea Mills,msoa,14/08/2021,-15,-60,DOWN,170.4,10
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003019,Shirehampton & Avonmouth,msoa,14/08/2021,10,30.3,UP,437,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003020,Westbury on Trym,msoa,14/08/2021,-10,-40,DOWN,233.8,15
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003021,Horfield,msoa,14/08/2021,0,0,SAME,535.6,40
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003022,Henleaze,msoa,14/08/2021,1,7.1,UP,252.8,15
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003023,Stapleton,msoa,14/08/2021,0,0,SAME,242.2,16
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003024,Fishponds North,msoa,14/08/2021,5,11.9,UP,479.8,47
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003025,Lockleaze,msoa,14/08/2021,10,35.7,UP,497.1,38
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003026,Stoke Bishop,msoa,14/08/2021,18,100,UP,386.8,36
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003027,Bishopston,msoa,14/08/2021,25,48.1,UP,606.5,77
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003028,Westbury Park,msoa,14/08/2021,-6,-18.8,DOWN,308.2,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003029,Fishponds South,msoa,14/08/2021,-3,-12.5,DOWN,327.7,21
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003030,Eastville,msoa,14/08/2021,-17,-43.6,DOWN,276.5,22
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003031,Redland & St Andrew's,msoa,14/08/2021,3,5.1,UP,588.3,62
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003032,Speedwell,msoa,14/08/2021,-12,-29.3,DOWN,351.2,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003033,Cotham,msoa,14/08/2021,2,4.8,UP,494.3,44
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003034,St Paul's,msoa,14/08/2021,-15,-15.6,DOWN,600.8,81
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003036,Kingsdown & Stokes Croft,msoa,14/08/2021,2,5.4,UP,363.1,39
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003037,Clifton East,msoa,14/08/2021,-8,-21.1,DOWN,336.8,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003038,Two Mile Hill,msoa,14/08/2021,-17,-47.2,DOWN,289.5,19
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003039,St George,msoa,14/08/2021,1,2.2,UP,529.2,46
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003040,Redfield,msoa,14/08/2021,-16,-29.6,DOWN,376.5,38
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003041,Clifton Village,msoa,14/08/2021,-5,-12.8,DOWN,543.4,34
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003043,Bristol City Centre,msoa,14/08/2021,-32,-40,DOWN,241,48
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003044,Crews Hole,msoa,14/08/2021,-11,-42.3,DOWN,261.3,15
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003045,Hotwells,msoa,14/08/2021,-13,-31.7,DOWN,372.6,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003046,St Annes,msoa,14/08/2021,-13,-31,DOWN,293.6,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003047,Southville,msoa,14/08/2021,5,10.6,UP,466.4,52
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003048,Totterdown,msoa,14/08/2021,-1,-3.4,DOWN,396.7,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003049,Broom Hill,msoa,14/08/2021,5,23.8,UP,343.6,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003050,Bedminster,msoa,14/08/2021,-14,-18.9,DOWN,595.6,60
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003051,Windmill Hill,msoa,14/08/2021,-10,-32.3,DOWN,281.5,21
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003052,Ashton,msoa,14/08/2021,-1,-4.8,DOWN,293.5,20
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003053,Knowle Park,msoa,14/08/2021,2,5.7,UP,452.1,37
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003054,Brislington,msoa,14/08/2021,-11,-28.2,DOWN,421.2,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003055,Knowle,msoa,14/08/2021,18,62.1,UP,556.4,47
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003056,Knowle West,msoa,14/08/2021,1,3.4,UP,402.4,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003057,Bishopsworth,msoa,14/08/2021,-5,-15.2,DOWN,475.6,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003058,Hengrove,msoa,14/08/2021,20,60.6,UP,582.3,53
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003059,Headley Park,msoa,14/08/2021,0,0,SAME,418.4,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003060,Stockwood,msoa,14/08/2021,-14,-35.9,DOWN,235.8,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003061,Highridge,msoa,14/08/2021,5,27.8,UP,378.1,23
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003062,Withywood,msoa,14/08/2021,3,18.8,UP,323.2,19
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003063,Whitchurch Park,msoa,14/08/2021,-6,-18.2,DOWN,401.2,27
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003064,Hartcliffe,msoa,14/08/2021,-3,-12,DOWN,312.5,22
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006887,Temple Meads,msoa,14/08/2021,7,13.2,UP,588,60
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006888,Upper Easton,msoa,14/08/2021,8,27.6,UP,509.2,37
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006889,Barton Hill,msoa,14/08/2021,-1,-2.4,DOWN,477.5,40
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006890,Lower Easton,msoa,14/08/2021,-21,-37.5,DOWN,397,35
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003012,Henbury & Brentry,msoa,07/08/2021,-1,-2.2,DOWN,386.1,45
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003013,Southmead,msoa,07/08/2021,-27,-45.8,DOWN,266.2,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003014,Lawrence Weston,msoa,07/08/2021,8,38.1,UP,349.7,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003015,Monks Park,msoa,07/08/2021,4,16,UP,433.4,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003016,Upper Horfield,msoa,07/08/2021,-18,-33.3,DOWN,440.7,36
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003017,Westbury Village,msoa,07/08/2021,-1,-5.6,DOWN,277.9,17
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003018,Sea Mills,msoa,07/08/2021,4,19,UP,425.9,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003019,Shirehampton & Avonmouth,msoa,07/08/2021,-5,-13.2,DOWN,335.4,33
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003020,Westbury on Trym,msoa,07/08/2021,8,47.1,UP,389.7,25
